video_url,comentario,autor
https://www.youtube.com/watch?v=5qpPPM5NLNw,"This is why you focus on your own aspirations kids. What good is an A grade in your geometry class when you don't care about geometry? Even then, you could learn much more at home than at school.",@retroreview6178
https://www.youtube.com/watch?v=5qpPPM5NLNw,"@retroreview6178  With respect, we have a generation of students focusing on their own aspirations. They are all acting crazy in public and filming it for tik tok because views are what they value. Maybe taking them out of school isn't the answer...",@Dervis128
https://www.youtube.com/watch?v=5qpPPM5NLNw,"The drive to perfection is because of the fear of being ridiculed by others. People nowadays, most prominent is the generation that grew up in era of social media live in day to day basis in social media. And sharing their opinions there is opening the chance of being ridiculed. The life without social media is lonely if you became active in it for years. It's like you know your friend is being in a party and you outside. The party is shit, people are shit, but that's the only place you can belong to.   I have been born in 2005 and I don't know if I'm still belong in the generation talked here yet I can still remember the time where people can interact outside.    And also punching someone is possible outside. Yes it's bad and we should find other ways to regulate our emotions, but being in a negative ""party"" everyday without the choice of punching someone can drive someone nuts.",@michael_corleon23
https://www.youtube.com/watch?v=5qpPPM5NLNw,"This precisely is what concerns me most of Gen z and why I actively cringe when they're mentioned. They want to skip the process of adulthood completely and exceed In every possible way to avoid ever making a mistake and dealing with it's consequences, which is how most people grew up.   It seems good at first that they act this way....until you see how repetitive and ""generic"" the mindset is. Like @buvkyy mentioned, they're ""zombie"" like...",@iansantiago6526
https://www.youtube.com/watch?v=5qpPPM5NLNw,"I'm a cop, and outside of dealing with gen z and a's behavioral worst I had limited expirence with them until we got some high school interns from a career exploration program for students. Almost all of them were like you Said, straight up zombies. When you could actually get them to open up and start talking you heard like others had mentioned, they planned on excelling so hard that they never struggled and couldn't even put together a loose idea of how they were gonna make that happen 😂.  This one kid in particular said ""if I don't make it in college sports I'm gonna go be a welder or engineer"" so I said well you must be good at math then if you're gonna be a engineer. He literally said ""oh I'm terrible at math...engineers gotta do math?""😂. So then I said we'll maybe welders better, you can make a great living as a welder but be careful alot of them spend every cent that comes in when they get those big checks and before they know it they are too old to be out on the pipeline and don't have much to show for it other than bills. He responded with ""oh na I was gonna get me a new truck and all, what's the point of having money if you don't spend it 😂. But as we started taking some calls he started looking like a kid  seeing things for the first time",@Patson20
https://www.youtube.com/watch?v=5qpPPM5NLNw,"EXACTLY!! Especially the part where you can’t make a mistake. You can’t be yourself, you’ll get pressured into the norms of everything you see on social media; you can’t make a mistake, it’ll be broadcast all over the internet. It’s an awful environment to grow up in.",@Netizen-i8e
https://www.youtube.com/watch?v=5qpPPM5NLNw,Yeah I feel like we have more of an apathy problem rather than never wanting to grow up. To be honest most of the attitude comes from being taught over and over that our efforts are meaningless.,@CyberCaliber
https://www.youtube.com/watch?v=5qpPPM5NLNw,"This may be a bit uncouth but I am a 2002 gen Z who was given absolutely everything by my parents who expected me to succeed. I am naturally gifted in learning, and I always have been, but due to burnout in two STEM fields that I’ve gotten years into, I have no idea what I’m going to do. I went from Chemical Engineering to Computer Science/ Mathematics majors, but now I live at home. I have no social life, I take online college while working full time as a sous. I am achieving, but you’re incredibly right, i am jaded. I’m not happy about any of this, I’m not happy about my majors anymore, I don’t engage with my hobbies because I don’t have anyone to engage with left. All that is left is work, and not fulfilling work either. I had to grow up early, I was taking college classes amongst AP when I was 13/freshman in highschool, completed calculus 2 by 16, the only time in my life that I had meaningful interaction was a short two months between the end of highschool and beginning of college where I could be with my friends. Now I start my day at 4:30 in the morning and finish studying by 10 or 11 if I don’t have any extraneous obligations. All this and I’m in debt with the only reassurance that I’ll be okay because I’m “achieving.” I don’t have any career prospects, I’m so tied up daily that I can’t afford an internship. The problem I face is that I’ve been doing this too long, I’m tired, I don’t want to be expected of these things.",@UltimitShadelord
https://www.youtube.com/watch?v=5qpPPM5NLNw,"@UltimitShadelord  I'm feeling something and was born in the same year as you, would you be open to talking??",@tylersmc1550
https://www.youtube.com/watch?v=5qpPPM5NLNw,"You have said it exactly how it feels. The only thing I would add, is the amount of trauma we have with actually having full access to the internet, the environment of domestic terorrist attacks and school sh00tings, and now we're watching our neighbors get nabbed by masked ICE agents.  Like... this is kinda a nightmare. And honestly? We're coping the best we can.",@mafiawaffle
https://www.youtube.com/watch?v=5qpPPM5NLNw,Fully agree. The video implies that every Gen Z has an inherent personal problem/delay in life. Odd and I believe inaccurate.,@shannonmccann3297
https://www.youtube.com/watch?v=5qpPPM5NLNw,Stop blaming infrastructure for your inability to try new things! Not much has changed at all since then you’re just trying to make up excuses to not have to put down the iPad.,@SlapshotJack
https://www.youtube.com/watch?v=5qpPPM5NLNw,I wouldn't say its not vaild to hate on teens (depends on how you hate on us) because alot of teenagers have been doing alot of stupid stuff (the Minecraft movie shit is an example of that) but it is sad how we cant go nowhere without a parent around,@Sillyhomiesfr
https://www.youtube.com/watch?v=5qpPPM5NLNw,Society has hated teens since the 80s what are you talking about. This is a very defeatist attitude and I was born into poverty and worked hard in my life,@Frosty1026
https://www.youtube.com/watch?v=5qpPPM5NLNw,@Frosty1026 good for you… nothing has gotten better,@SwordSnapper289
https://www.youtube.com/watch?v=5qpPPM5NLNw,"This is such a weird problem, & it's pervasive now.  My boss had job candidates trying to vet our authenticity before applying, & thought they were weird.  I had a hard time convincing her last year this was a real issue candidates were dealing with, but now its spread enough to finally get news coverage.  Its not just screwing & depressing job seekers, Id guess at this scale its also skewing the data on employment in general-  young people are yelling out the problem (like its not uncommon for a grad to apply to hundreds of listings to get a single interview, then find out even that position isn't available), but the old uber-capitalist d£ckheads in charge can point to stats showing 'plenty of great open positions listed & unfilled'.   This backs up their fallacy that ""young people just don't want to work""... so they can continue to screw them to pad profits, rather than take apart & repair the corrupt system enriching them.    Im gen X, in the 90s I used to think we were on a path to a peaceful cultural evolution.  Now I think we are more on a path to direct revolution... the 'get the torches & burn down the castles' type.",@Lisa-Simpson-i3i
https://www.youtube.com/watch?v=5qpPPM5NLNw,Yeah something is going to erupt in some manner,@datascience4lyfe
https://www.youtube.com/watch?v=5qpPPM5NLNw,@Lisa-Simpson-i3i  do we even have the energy for revolution?,@tarrynlea
https://www.youtube.com/watch?v=5qpPPM5NLNw,"That's true about the fake listings. I went to just, try to get a job at Long John Silvers, the restaurant, and I asked if they were hiring and they said they ""already did"" and that they weren't taking applications and that their manager just told them to keep the sign up. And I said that's false advertising, and they just said ""no it isn't"". Um yes, actually it is.",@TheWanderer48
https://www.youtube.com/watch?v=5qpPPM5NLNw,Google contracts/contractors can be soul crushing. You got this and I hope you find a better place to get ur money.,@Iquey
https://www.youtube.com/watch?v=5qpPPM5NLNw,"THIS!  I'm a millennial too.  I went to school, graduated, paid off the debt, and did all of the ""right"" things.  I got married, had a kid, and just generally worked really hard.  And I have been paid for all of that with failure.  It took 5 years to land my first good-paying job.  3 years after that, covid hit, and the cost of living surpassed my salary overnight, so all of the things I had been saving up for (like a house) immediately became unobtainable.  Shortly after that, my husband dumped me, my kid, and our pets onto the street.  I had quit my job a year earlier because his job moved him 3 hours away, and now I'm stuck living with my mom (again) and wondering how I'm going to buy groceries for the week because, once again, I can't find a job.  Honestly, I don't blame Gen-Z for being unmotivated.  I personally have to fight myself to do anything; I have no motivation at all.  It's not just that I have a fear of failure, it's that success has always been just out of reach for one reason or another no matter what I tried to do about it.  I'm tired of working so hard to stay so stuck.  No one should have to work so hard to fail.  And to add insult to injury, so many people blame me for the failures saying I should have chosen better.  Someone in my career field could have bought a modest home 30 years ago.  As far as I can tell, the only ""better"" choice I could have made in life was to be born 30 years earlier.  It's not really a great incentive to make success impossible to achieve and then blame the person struggling for not choosing a different impossible path.  And Gen-Z isn't stupid.  Part of the reason they can't choose is because they know that they will be slammed into the ground and blamed for their failure no matter what they do.",@fairywingsonroses
https://www.youtube.com/watch?v=5qpPPM5NLNw,"​ @fairywingsonroses  I'm sorry you've had to face all that! As someone who literally had to argue with the boss in order to land a job that only lasted two months anyway before, just to try to make enough to pay a storage rent, I definitely relate to being tired of trying kinda. I had to move almost 40 times in the past 7 years, and had basically gigs almost every time I even had work. This was difficult to adjust to after growing up in a family who owned multiple homes, lived in the same place before for 11 years, and had a dad that had had such solid work that he could afford our same lifestyle even when he had to lose his ability to work for a few years there. I had been on a track to own my own home by the time I was 24, but bc of the economy/ etc., I am now 33 and live on gov help. I get blamed a lot too, even as, by now, I've  faced everything from a job moving overseas, age discrimination that my past workplace has had to pay out a lawsuit for, workplace harassment, gender discrimination, a person following me from my workplace, a business of my own not working out, and a bunch of other things. Trust me, they have no idea what they are talking about when they judge you and act like you haven't tried. I hear you. Please don't give up, especially for your child. I hope the best for all of us.",@TheWanderer48
https://www.youtube.com/watch?v=5qpPPM5NLNw,"As a young Millennial, I feel this, and I completely empathize with Gen Z and the world they came of age into, and now have to grind and find a way to support themselves. I've been looking for a stable job since 2023, after I lost it due to generative AI. No luck for me. And I swear, I see the same job roles and companies appearing every month, as if they're constantly hiring and firing people. Or the case of job ads that close applications after three hours, sometimes with only 27 applicants, sometimes with over 500. So many of us are screwed, so I don't blame the youth for feeling like giving up in advance.",@stardust6870
https://www.youtube.com/watch?v=5qpPPM5NLNw,"yeah i’m 24, and i have a decent job as a kitchen manager except that it’s at a local restaurant that’s shutting down soon so i’ve been actively job seeking for months at this point, and all i’ve gotten back are auto-response emails. i have my degree, im engaged, been paying rent since 18, i am very much participating in adulthood, and trying to enter the workforce outside of service industry (no shade to service workers though, it’s a hard and legit job), but it seems impossible to actually start a career in the thing i have an entire degree for, time to get my masters and hope for the best i guess. and i think this online chatter about how lazy my generation is just works against any of us that are putting in effort to do what they’re telling us to do, you really can’t please a capitalist.",@vincegauge3445
https://www.youtube.com/watch?v=5qpPPM5NLNw,"That’s kinda me! I have a bachelors degree, got an ok job but I feel stuck. I want to move forward and make better money but I constantly get rejected for any job advancements.",@ChevyCamaroIsBetter
https://www.youtube.com/watch?v=5qpPPM5NLNw,EXACTLYYYYYY I'M LITERALLY SAYING THIS IS WHAT THE JOB MARKET IS LIKE NOW LITERALLY NO ONE CAN GET EMPLOYED THESE DAYS,@ishathakor
https://www.youtube.com/watch?v=5qpPPM5NLNw,Yea working for any company that has AI will replace you I’m glad I got a trade hard for AI to replace me and have a company lay me off,@Frosty1026
https://www.youtube.com/watch?v=5qpPPM5NLNw,"THANK YOU! whilst I’m 26 next month so I’m gen z, it isn’t just a young adult problem and it isn’t that we ‘don’t want to grow up’. circumstances can genuinely PREVENT you from reaching milestones. for example when I was 17/18 when ‘everyone learns to drive’ I was too poor to learn to drive and I didn’t have a job as I was a college student and it would’ve cost in total about £2K to get driving lessons. I think sometimes being in certain circumstances, being stuck and confused or even still is mistaken as ‘not growing up’. sometimes what people need is introspection, to develop a sense of stability within themselves and life first before finding their place in the world. I agree some gen z are lazy, over-reliant and make excuses but most of the time, it’s not the case.",@katieh.1999
https://www.youtube.com/watch?v=5qpPPM5NLNw,"I hear going to job fairs helps with that, but even then...",@ladyweirdo6035
https://www.youtube.com/watch?v=5qpPPM5NLNw,​@ladyweirdo6035 I got a job at a job fair. There's a lot of good YouTube videos on how to take the most advantage and follow up. I still had to do 6 rounds of interviews but I did land the job. Best of luck to everyone! It's harder than it should be. 😵‍💫,@MChavz
https://www.youtube.com/watch?v=5qpPPM5NLNw,"Tech is difficult. I would look into coding companies if you’re in code your skill set, try medical website coding. My last ex, last I knew, was part of the company that did the website for Express Scripts. Easy pay, easy work. Consistent too.  I’d pivot in that direction and apply for jobs like that, thar need coders!",@rhimaginemua
https://www.youtube.com/watch?v=5qpPPM5NLNw,I gotta say If you have a masters and have been unemployed for 5 years that's entirely a you problem not a job market problem.,@Patson20
https://www.youtube.com/watch?v=5qpPPM5NLNw,"I feel that moved out for a year,got a job was okay for while.But eventually was too saddled with debt and an eviction notice so I had to move back in with my parents.",@jeremycampo5495
https://www.youtube.com/watch?v=5qpPPM5NLNw,"@jeremycampo5495 same here, but also wth is going on with the healthcare system? That’s the main reason I couldn’t keep the independence.",@Pitterfly_Creations
https://www.youtube.com/watch?v=5qpPPM5NLNw,"Yeah she makes a LOT of videos about Gen Z and basically the point to every video is ""Gen Z grew up too soft and can't do anything because they think pressure is hard"" like 😭😭😭😭 yeah no Gen Z feels tired and hopeless because we see everything that the previous generations achieved doing half the work and getting more than anyone in this generation could dream to obtain even destroying themselves  Gen Z didn't care to get their license because who tf can afford a car???  Gen X and baby boomers are selling the houses they bought for 100k for 500k to Millenials and Gen z and reaping all the gains, they know its unfair and wouldn't want to be us, but it's ""the way life is"" and Gen Z has had it!! What's the point????? We have common sense and realize that there is more to life than labor  And now we're in an age where we have access to the whole world at our fingertips and can mature at an alarming speed because of that. When I was 18 I watched videos from Gen X discussing society and now I've heard so many perspectives. We've seen so many people live life and get so many outcomes. We just want to live happily  There's no uncertainty it's literally just that no path feels right because no path IS right, we've gone past the point of no return. Half of us are solemn and the other half are angry/in denial, trying to make sense of it/fall into line in the hopes that it'll work for them the same way it worked for everyone else",@smokugoku
https://www.youtube.com/watch?v=5qpPPM5NLNw,"@smokugoku  Right? It’s gotten to the point where I’ve actually decided to pursue my passion. Years before I would've told myself to be more “realistic” but being realistic isn't even an option anymore. So, now, I'm just saying screw it. I’d rather fail at doing something I actually want rather than be faced with regret for the sake of clinging to a corrupt system.",@whatarehumans3680
https://www.youtube.com/watch?v=5qpPPM5NLNw,"Some of the reasons cited in this video feels very cherry picked and doesn’t actually capture the real picture. For example when she mentioned fewer people with driving licenses; that could be attributed to many things like higher insurance for younger people, horrible car market, e bikes, e scooters.",@marty7335
https://www.youtube.com/watch?v=5qpPPM5NLNw,"@marty7335  That point in particular feels so odd to me as a european. ""Having a drivers license opens up the world to you!"" so does a walkable neighborhood and the nearest bus stop. I know that it's still very hard to get around without a car in many places, but when I was a teen in a city being able to drive was barely ever even a topic and we were still out and about.",@ArtyomStrayheart
https://www.youtube.com/watch?v=5qpPPM5NLNw,"Same. I have a friend who is in a lot of debt and occasionally asks me for money because she just can't get by. She has been nearly homeless several times and has gone through so much, even health issues. On the flip side, I have another friend that lives with a roommate and has a good life away from home, but she makes over six figures so....lol",@AFluffyGirl
https://www.youtube.com/watch?v=5qpPPM5NLNw,"Yeah, going to therapy isn't going to lower rent being over 2k a month.",@BOSSDONMAN
https://www.youtube.com/watch?v=5qpPPM5NLNw,@BOSSDONMAN and that therapy costs money too 😂 or the insurance for it,@watchinvidsallday123
https://www.youtube.com/watch?v=5qpPPM5NLNw,"I have a license but no car right now because it’s just too expensive the payments the gas the insurance. And then health insurance and medical care. I just listed like 1,500 - 2,000 a month of bills alone for me per month. If we had public transit and universal health care we would be such a wealthy people. This country is a nightmare.",@RandyTitusOfficial
https://www.youtube.com/watch?v=5qpPPM5NLNw,"I love how a lot of comments here are like ""people who live in third world countries have it much harder and they grow up!"" Bruh, I'm an immigrant. My family COMES from a third world country. Very few of my family their age have cars either. They either take public commute, have friends/family chaperone, or walk. When I visited, we literally took a taxi everywhere. The only one who's bought a house literally had to succeed as a doctor to make enough, and they needed a lot of help from the military to get a home.",@fidyyam9470
https://www.youtube.com/watch?v=5qpPPM5NLNw,"I tried to apply to, among other things, my local post office. I was told I 'wasn't qualified.' To sort mail. A job that literally only requires the ability to read, which I have.",@dapperdapps
https://www.youtube.com/watch?v=5qpPPM5NLNw,"⁠ @dapperdapps post office jobs were hard to get for us at your age too. Economic pressure related, like yours, so our rejections were also shallow arbitrary rejection excuses and not any really any indication of skill set. Whole economic system is a mess for everyone.",@Fabricaneg
https://www.youtube.com/watch?v=5qpPPM5NLNw,"@dapperdapps The post office is a government job and you have to pass a real government background check. But they don’t just hire anyone for there because you do need specific requirements of job skills to get the job because it’s not an easy job to “mail sort” as you would think. I know this because I once a long time ago looked into this, talking 10yrs ago and out of curiosity.",@rhimaginemua
https://www.youtube.com/watch?v=5qpPPM5NLNw,​ @dapperdapps yes thats a federal job.,@AJice1980
https://www.youtube.com/watch?v=5qpPPM5NLNw,Why does Gen Z not want to work? Because the free market doesn't want them to. Who are they to argue against the infallibility of the free market?,@DiasporaDoomer
https://www.youtube.com/watch?v=5qpPPM5NLNw,@DiasporaDoomer  I still don’t have a problem finding a job and most of my friends and we’re all gen z,@Frosty1026
https://www.youtube.com/watch?v=5qpPPM5NLNw,"I applied at Dairy Queen and at the time I was doing adult education classes. They had both morning and night classes so I discussed my availability around those times and they said, ""We are unable to work with you on your school times."" Despite 90% of their staff being high schoolers...",@wallowa_sc
https://www.youtube.com/watch?v=5qpPPM5NLNw,"@wallowa_sc that makes sense. They were looking for someone to work the hours the high schoolers couldn't. I'm wondering what you're trying to say here. It sounds like one time a fast food place told me they needed hours I wasn't available. Totally not noteworthy in a job search conversation. This is something people expect to hear many times, nbd.",@thedepthsofrepair
https://www.youtube.com/watch?v=5qpPPM5NLNw,You were the wrong color for McDonald's probably,@Patson20
https://www.youtube.com/watch?v=5qpPPM5NLNw,Forget a job interview they would give us the interview itself such a fake world,@Alphalltwo
https://www.youtube.com/watch?v=5qpPPM5NLNw,You’re exactly the kind of person this video is talking about btw :/,@LJ-fq6uw
https://www.youtube.com/watch?v=5qpPPM5NLNw,"Late response, but depending on what job you had in the past, if you had a White/Blue collar job (a career that required at least a high school diploma), you can be overqualified for most minimum wage jobs because they can evidently tell that you can do better than the minimum wage jobs (those are moreso for people that see this as their only 1st job or previously only worked minimum wage) and believe that you're throwing away your financial future.",@jeffreyugochukwu1942
https://www.youtube.com/watch?v=5qpPPM5NLNw,That’s a you problem I never had a problem getting hired I’m also a gen z myself so what are you on about?,@Frosty1026
https://www.youtube.com/watch?v=5qpPPM5NLNw,Probobakt bc of scheduling needs.,@nicholereardon127
https://www.youtube.com/watch?v=5qpPPM5NLNw,Why would you prefer to work for McDonalds instead of starting to learn a trade?  I did and I'm self-employed. Whining about your bad choices isn't going to help you. BTW  -  there's no shame in living with your parents.,@excommando1
https://www.youtube.com/watch?v=5qpPPM5NLNw,"​​​ @excommando1 Tell me a single ""bad choice"" I've made except for having the gall to apply to that place. I should have worked at the mines at 16 instead of going to highschool, should've started investing in crypto when I popped out of the womb. Should've done formal education and on-the-job training to learn a trade, despite already being in full time education which gets me declined from doing any apprenticeships or be qualified enough to even be trained in a field (jobs don't really train you anymore, but even if they did, they'd require someone who has previous job experience in that field or graduated school with that field qualification, which I'm too young for that). It's a never ending cycle, I'd probably have better luck with a car but surprise! I'm too poor for that",@Bleh_exxec
https://www.youtube.com/watch?v=5qpPPM5NLNw,"​@excommando1 if he went out and improved his own situation instead of whining about it he wouldn't be a liberal, not to mention 21 years of public education has taught him that agency and taking care of yourself Is wrong",@Patson20
https://www.youtube.com/watch?v=5qpPPM5NLNw,"Sorry if you got rejected from McDonald's that's a you problem. Don't get me wrong, the job market is absolutely ass but McDonalds??????? Getting hired at  grocery store took only sending in my resume and I got a call the next day. No experience, still in Highschool. 16/hr. Indiana. My second job was one that required a bit more experience, and I got hired same day as the in person interview. 14/hr and only a Highschool degree. Look, what I'm saying is you can't blame you being off-putting on the horrible job market.",@Velociraptor449
https://www.youtube.com/watch?v=5qpPPM5NLNw,@Velociraptor449  lol survivorship bias,@user-vx3wc8yc9v
https://www.youtube.com/watch?v=5qpPPM5NLNw,"​ @Velociraptor449  off-putting?? Dawg, I'm a teenage girl (I'm 18 technically but still), I don't think I could even TRY coming across as unsettling at a job application of all things",@Bleh_exxec
https://www.youtube.com/watch?v=5qpPPM5NLNw,"@Velociraptor449  you’ve pretty much just said “I had luck finding employment so you just must be off putting” very helpful, you’re part of the problem",@sp3nc3r85
https://www.youtube.com/watch?v=5qpPPM5NLNw,"But the consensus for some reason is that we just dont want to have successful independent lives. I'm Gen Z. I graduated high school at 15. I painted both commercial and residential housing for 4 years without making enough money to support myself independently. I finally cut my losses at the beginning of this year and switched jobs and now hopefully have started a career with some mobility, but still I'm not making enough to support myself. I have worked full time since I graduated and have 2 semesters of community college completed. But yeah, my lack of independence must be due to a lack of commitment or a fear of having to ""adult.""",@Big_ol_Yams
https://www.youtube.com/watch?v=5qpPPM5NLNw,"Exactly! I’m a teacher working toward a pension, and I’m going to retire the literal second I can collect 100% of the benefit (30 years).  Some people think I’m lazy for looking forward to retirement, even in 30 years! I’m like… I’d be comfortable, not working whatsoever, and earning 2/3rds of my salary simultaneously. All while having regular vacations and decent-to-good benefits. It’s the whole reason I’m in this career!",@WMDistraction
https://www.youtube.com/watch?v=5qpPPM5NLNw,"An attorney? Godspeed, I heard it is impossible to find attorney jobs nowadays",@dinojoe1788
https://www.youtube.com/watch?v=5qpPPM5NLNw,Don’t follow society terms of success find your own success. Get into a trade or a degree that won’t be replaced by Ai don’t follow social media trends of success. Honestly I don’t live lavish I got a home a crappy car and have a happy life cause it’s better than homelessness that to me is success. You don’t have to be something big to feel successful,@Frosty1026
https://www.youtube.com/watch?v=5qpPPM5NLNw,"It's honestly scary when I think of my older relatives who worked their butts off, retired, but from their 60s onward they really couldn't do much because they were no longer in good health.",@TheJadedJames
https://www.youtube.com/watch?v=5qpPPM5NLNw,"​Hence why young adults nowadays YOLO vacations and experiences when they ""should"" be saving and investing that money... only so much health can be salvaged from it later on, and the time only gets lost to make some interesting stories.",@doujinflip
https://www.youtube.com/watch?v=5qpPPM5NLNw,Finally someone older who knows what’s going on and doesn’t blame Gen Z for feeling burnout,@BrianSoltero-b2j
https://www.youtube.com/watch?v=5qpPPM5NLNw,"Also I wonder if AI can do all these jobs and ppl do less overtime, or work time in their jobs, is that a possibility for our future generation? Cause like the old generation who had access to house, car, family everything using even the lowest salary they earn, they younger instead of these things like lower work time including me",@marinaabeach
https://www.youtube.com/watch?v=5qpPPM5NLNw,It was the same for yiur generation... Arguably harder,@killjoyredux8361
https://www.youtube.com/watch?v=5qpPPM5NLNw,I knew we were in for a rough time as a Zillennial when the adults I trusted brought in Kony 2012 hypebeasts to us in highschool and told us all we would change the world.,@MrSqueakers
https://www.youtube.com/watch?v=5qpPPM5NLNw,"It'll happen for you. It won't happen right away, it might not even happen soon. But keep at it, I promise you, it WILL happen. You'll come out the other side.  Take it from a guy who spent his 20s and 30s as a manchild in many ways and still managed to come out the other end after 40. And I'm not the driven, ambitious, clearly got-their-head-on-straight type you are, so if I can do it, you can.",@SimuLord
https://www.youtube.com/watch?v=5qpPPM5NLNw,Just wanted to say thank you for volunteering. :),@thorthethunderer2045
https://www.youtube.com/watch?v=5qpPPM5NLNw,"Nothing wrong with living with parents, shit only exists in the West  Most of Asia it's not an issue, if you either live with them or not. My father doesn't because of his job location, but his brother does even though they have a good stable job  It's only a western ideology. Also I get the car thing, public transport doesn't seem to exist much in the US for some reason. So, most of you have to kindof have a car.   Btw good luck for your masters :D",@AshesWake-sf7uw
https://www.youtube.com/watch?v=5qpPPM5NLNw,"Hey girl, do you wanna go on a date with me?",@angeldoroteo-lopez3749
https://www.youtube.com/watch?v=5qpPPM5NLNw,Have you tried to get roommates and other ways to afford things that’s life I can’t live on my own so I live with my wife rn but I had roommates for years and lived in Orlando a very expensive city. Sometimes it sucks but you gotta do what you gotta do to survive,@Frosty1026
https://www.youtube.com/watch?v=5qpPPM5NLNw,"​​ @Frosty1026 roommates aren't guaranteed to be good to you. They can be dangerous. Only do it because you need to, but otherwise, just avoid it",@DrAngelKins
https://www.youtube.com/watch?v=5qpPPM5NLNw,"@Frosty1026  what's the point of getting roommates if you're still barely scraping by?  it is financially smarter to live with your parents to save up money to pay off student loans, save for a nice starter home in the future, or even just do some occasional traveling.",@catsrules89
https://www.youtube.com/watch?v=5qpPPM5NLNw,"oh my god this. my dad is the most miserable man ive ever met and he doesnt understand why i dont want to follow in his foot steps. he makes really damn good money but my god he has 0 free time. hes always working, and when hes not working, hes drinking away his misery. hes always stressed out. i dont think ive ever seen him happy. meanwhile i may not make a lot of money but im good at my job, i like my job, and i have free time to enjoy my life. financially i am strained but i honestly don't know if what he does is actually better than what i do. more money would be nice but the sacrifices made to get there are just not worth it.",@Chr0meHeart
https://www.youtube.com/watch?v=5qpPPM5NLNw,Exactly.  Like… Why in the world would any of us want to shoulder the responsibilities of “adulting” when so many of the adults around us are extremely miserable or content with being extremely boring?  Or both?,@Sataniclip7870
https://www.youtube.com/watch?v=5qpPPM5NLNw,^^^ my dad was bum that didnt work and hated his life and my mum worked 16-18 hour days for my entire childhood and... Hated her life 😊 really makes me wanna get involved in this life shit,@inactiveshooterr
https://www.youtube.com/watch?v=5qpPPM5NLNw,"It may seem questionable when you’re very young and don’t have too much on your plate but as life stressors increase as well as your needs, you’re going to need more money to get by in life.   Money for your home, a great job with benefits so that when something happens to you, you’re not kicked to the curb, money for a rainy day and to protect your future in case of emergency, or just in general, good food to keep you alive, and not just junk food that is not good in the long run.",@LoveAndSnapple
https://www.youtube.com/watch?v=5qpPPM5NLNw,"That's so true, I'm also 28 from Poland with bachelor's degree in psychology but because I couldn't find a job that pay my bills I needed to move back with my parents and start nursing school. I'm not lazy, it's the market job right here, if I could afford my own place of course I'd move out",@BrunetteThoughts
https://www.youtube.com/watch?v=5qpPPM5NLNw,"​ @BrunetteThoughts ""I got a useless degree in a field that was known to be hard to find jobs in of my own volition but it's the economy's fault"" fixed it for you 😂",@Patson20
https://www.youtube.com/watch?v=5qpPPM5NLNw,they don't have any economic sense... don't go out and buy a new car when you can't afford housing...  they also have unrealistic expectations about how quickly you should advance.,@enturnetrol7869
https://www.youtube.com/watch?v=5qpPPM5NLNw,".....what's your degree in?😂. Here I am 28 over employed and all my freinds are too, and only one has a college degree but all of my non degree holding friends make more, sometimes 3x more than the people I know with degrees. It's not the economy holding you back, it's your choices and your aversion to getting a real job that's not in an office.",@Patson20
https://www.youtube.com/watch?v=5qpPPM5NLNw,@Patson20  why do all tradies have such a complex lmao get over yourself,@MrBobogoa
https://www.youtube.com/watch?v=5qpPPM5NLNw,"too true, im also eastern european and i have 2 siblings, one of which has 2 phds and is extremely qualified for various jobs but is stuck working in an office for meager pay, and the other managed to get a job at a foreign company that has had at least half of its workers resign due to low wages and overworking. only one of my siblings lives alone and thats exclusively due to our grandparents dying and leaving their apartment (thats completely falling apart btw) to him. im currently unemployed and trying to get into uni but even with that i dont expect to find much work since im going for a very specific field and dont have many qualifications beyond it. the entire system is falling apart in front of our eyes and i have no clue what to do about it anymore tbh.",@jagorzravnice
https://www.youtube.com/watch?v=5qpPPM5NLNw,I'm British but I feel jealous of Eastern Europeans a lot because of the fact that they still have a chance at change.  Over here I'm less of a beacon and more an item for the goverment to continue to suppress and ignore our pleas for something to change for us.  At least Eastern Europeans have a chance at change over here we don't have a chance if zack polanski doesn't get to be pm in 2029.  I'm so fucking frustrated of my home country and I wish I was born in Eastern Europe so that my fucking voice can be heard for once in my life.,@glowtail3744
